"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","GDPHRWKD","TOT","IDX2015","A","2019",98.649715,"E"
"NLD","GDPHRWKD","TOT","IDX2015","A","1970",44.516812,
"NLD","GDPHRWKD","TOT","IDX2015","A","1971",46.799199,
"NLD","GDPHRWKD","TOT","IDX2015","A","1972",48.301412,
"NLD","GDPHRWKD","TOT","IDX2015","A","1973",51.504169,
"NLD","GDPHRWKD","TOT","IDX2015","A","1974",55.004056,
"NLD","GDPHRWKD","TOT","IDX2015","A","1975",56.853082,
"NLD","GDPHRWKD","TOT","IDX2015","A","1976",59.695324,
"NLD","GDPHRWKD","TOT","IDX2015","A","1977",61.537574,
"NLD","GDPHRWKD","TOT","IDX2015","A","1978",63.254741,
"NLD","GDPHRWKD","TOT","IDX2015","A","1979",64.043426,
"NLD","GDPHRWKD","TOT","IDX2015","A","1980",65.03538,
"NLD","GDPHRWKD","TOT","IDX2015","A","1981",64.815503,
"NLD","GDPHRWKD","TOT","IDX2015","A","1982",65.5742,
"NLD","GDPHRWKD","TOT","IDX2015","A","1983",68.193301,
"NLD","GDPHRWKD","TOT","IDX2015","A","1984",70.077654,
"NLD","GDPHRWKD","TOT","IDX2015","A","1985",71.363163,
"NLD","GDPHRWKD","TOT","IDX2015","A","1986",72.337165,
"NLD","GDPHRWKD","TOT","IDX2015","A","1987",73.222219,
"NLD","GDPHRWKD","TOT","IDX2015","A","1988",74.549333,
"NLD","GDPHRWKD","TOT","IDX2015","A","1989",76.06906,
"NLD","GDPHRWKD","TOT","IDX2015","A","1990",77.169431,
"NLD","GDPHRWKD","TOT","IDX2015","A","1991",78.100092,
"NLD","GDPHRWKD","TOT","IDX2015","A","1992",77.952846,
"NLD","GDPHRWKD","TOT","IDX2015","A","1993",79.203184,
"NLD","GDPHRWKD","TOT","IDX2015","A","1994",80.594972,
"NLD","GDPHRWKD","TOT","IDX2015","A","1995",79.357767,
"NLD","GDPHRWKD","TOT","IDX2015","A","1996",79.651125,
"NLD","GDPHRWKD","TOT","IDX2015","A","1997",81.409842,
"NLD","GDPHRWKD","TOT","IDX2015","A","1998",83.408853,
"NLD","GDPHRWKD","TOT","IDX2015","A","1999",85.249784,
"NLD","GDPHRWKD","TOT","IDX2015","A","2000",88.005142,
"NLD","GDPHRWKD","TOT","IDX2015","A","2001",88.894109,
"NLD","GDPHRWKD","TOT","IDX2015","A","2002",89.542943,
"NLD","GDPHRWKD","TOT","IDX2015","A","2003",90.725272,
"NLD","GDPHRWKD","TOT","IDX2015","A","2004",92.289979,
"NLD","GDPHRWKD","TOT","IDX2015","A","2005",94.493797,
"NLD","GDPHRWKD","TOT","IDX2015","A","2006",95.899245,
"NLD","GDPHRWKD","TOT","IDX2015","A","2007",96.756054,
"NLD","GDPHRWKD","TOT","IDX2015","A","2008",97.311535,
"NLD","GDPHRWKD","TOT","IDX2015","A","2009",95.116484,
"NLD","GDPHRWKD","TOT","IDX2015","A","2010",97.080729,
"NLD","GDPHRWKD","TOT","IDX2015","A","2011",97.702861,
"NLD","GDPHRWKD","TOT","IDX2015","A","2012",97.557434,
"NLD","GDPHRWKD","TOT","IDX2015","A","2013",98.298779,
"NLD","GDPHRWKD","TOT","IDX2015","A","2014",99.026646,
"NLD","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NLD","GDPHRWKD","TOT","IDX2015","A","2016",99.844061,
"NLD","GDPHRWKD","TOT","IDX2015","A","2017",100.387115,
"NLD","GDPHRWKD","TOT","IDX2015","A","2018",100.168659,
"NLD","GDPHRWKD","TOT","IDX2015","A","2019",99.70344,
"NZL","GDPHRWKD","TOT","IDX2015","A","1970",56.774518,
"NZL","GDPHRWKD","TOT","IDX2015","A","1971",58.329653,
"NZL","GDPHRWKD","TOT","IDX2015","A","1972",61.130252,
"NZL","GDPHRWKD","TOT","IDX2015","A","1973",63.806448,
"NZL","GDPHRWKD","TOT","IDX2015","A","1974",64.471296,
"NZL","GDPHRWKD","TOT","IDX2015","A","1975",62.802704,
"NZL","GDPHRWKD","TOT","IDX2015","A","1976",62.426806,
"NZL","GDPHRWKD","TOT","IDX2015","A","1977",58.894765,
"NZL","GDPHRWKD","TOT","IDX2015","A","1978",59.69739,
"NZL","GDPHRWKD","TOT","IDX2015","A","1979",60.497484,
"NZL","GDPHRWKD","TOT","IDX2015","A","1980",61.68955,
"NZL","GDPHRWKD","TOT","IDX2015","A","1981",64.744895,
"NZL","GDPHRWKD","TOT","IDX2015","A","1982",64.526698,
"NZL","GDPHRWKD","TOT","IDX2015","A","1983",65.50864,
"NZL","GDPHRWKD","TOT","IDX2015","A","1984",67.063914,
"NZL","GDPHRWKD","TOT","IDX2015","A","1985",66.052084,
"NZL","GDPHRWKD","TOT","IDX2015","A","1986",64.298611,
"NZL","GDPHRWKD","TOT","IDX2015","A","1987",64.925538,
"NZL","GDPHRWKD","TOT","IDX2015","A","1988",68.684234,
"NZL","GDPHRWKD","TOT","IDX2015","A","1989",71.830949,
"NZL","GDPHRWKD","TOT","IDX2015","A","1990",74.364704,
"NZL","GDPHRWKD","TOT","IDX2015","A","1991",73.050849,
"NZL","GDPHRWKD","TOT","IDX2015","A","1992",75.796073,
"NZL","GDPHRWKD","TOT","IDX2015","A","1993",77.608774,
"NZL","GDPHRWKD","TOT","IDX2015","A","1994",77.866653,
"NZL","GDPHRWKD","TOT","IDX2015","A","1995",78.67013,
"NZL","GDPHRWKD","TOT","IDX2015","A","1996",78.90818,
"NZL","GDPHRWKD","TOT","IDX2015","A","1997",81.524277,
"NZL","GDPHRWKD","TOT","IDX2015","A","1998",80.226533,
"NZL","GDPHRWKD","TOT","IDX2015","A","1999",81.103193,
"NZL","GDPHRWKD","TOT","IDX2015","A","2000",83.550121,
"NZL","GDPHRWKD","TOT","IDX2015","A","2001",85.036483,
"NZL","GDPHRWKD","TOT","IDX2015","A","2002",86.689023,
"NZL","GDPHRWKD","TOT","IDX2015","A","2003",88.340097,
"NZL","GDPHRWKD","TOT","IDX2015","A","2004",88.011753,
"NZL","GDPHRWKD","TOT","IDX2015","A","2005",87.92883,
"NZL","GDPHRWKD","TOT","IDX2015","A","2006",89.194796,
"NZL","GDPHRWKD","TOT","IDX2015","A","2007",92.76008,
"NZL","GDPHRWKD","TOT","IDX2015","A","2008",89.738633,
"NZL","GDPHRWKD","TOT","IDX2015","A","2009",94.422769,
"NZL","GDPHRWKD","TOT","IDX2015","A","2010",93.551812,
"NZL","GDPHRWKD","TOT","IDX2015","A","2011",95.413535,
"NZL","GDPHRWKD","TOT","IDX2015","A","2012",98.836854,
"NZL","GDPHRWKD","TOT","IDX2015","A","2013",96.932952,
"NZL","GDPHRWKD","TOT","IDX2015","A","2014",97.184948,
"NZL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NZL","GDPHRWKD","TOT","IDX2015","A","2016",99.497771,
"NZL","GDPHRWKD","TOT","IDX2015","A","2017",99.812759,
"NZL","GDPHRWKD","TOT","IDX2015","A","2018",101.153246,
"NZL","GDPHRWKD","TOT","IDX2015","A","2019",99.610051,
"NOR","GDPHRWKD","TOT","IDX2015","A","1970",33.479584,
"NOR","GDPHRWKD","TOT","IDX2015","A","1971",35.508404,
"NOR","GDPHRWKD","TOT","IDX2015","A","1972",37.652239,
"NOR","GDPHRWKD","TOT","IDX2015","A","1973",39.398648,
"NOR","GDPHRWKD","TOT","IDX2015","A","1974",40.903042,
"NOR","GDPHRWKD","TOT","IDX2015","A","1975",42.64243,
"NOR","GDPHRWKD","TOT","IDX2015","A","1976",45.066431,
"NOR","GDPHRWKD","TOT","IDX2015","A","1977",46.677378,
"NOR","GDPHRWKD","TOT","IDX2015","A","1978",48.741624,
"NOR","GDPHRWKD","TOT","IDX2015","A","1979",50.872874,
"NOR","GDPHRWKD","TOT","IDX2015","A","1980",51.933431,
"NOR","GDPHRWKD","TOT","IDX2015","A","1981",52.42284,
"NOR","GDPHRWKD","TOT","IDX2015","A","1982",52.904839,
"NOR","GDPHRWKD","TOT","IDX2015","A","1983",55.330321,
"NOR","GDPHRWKD","TOT","IDX2015","A","1984",58.430818,
"NOR","GDPHRWKD","TOT","IDX2015","A","1985",60.244109,
"NOR","GDPHRWKD","TOT","IDX2015","A","1986",60.841509,
"NOR","GDPHRWKD","TOT","IDX2015","A","1987",61.77484,
"NOR","GDPHRWKD","TOT","IDX2015","A","1988",61.864787,
"NOR","GDPHRWKD","TOT","IDX2015","A","1989",64.460471,
"NOR","GDPHRWKD","TOT","IDX2015","A","1990",66.641134,
"NOR","GDPHRWKD","TOT","IDX2015","A","1991",69.460624,
"NOR","GDPHRWKD","TOT","IDX2015","A","1992",71.615555,
"NOR","GDPHRWKD","TOT","IDX2015","A","1993",73.295362,
"NOR","GDPHRWKD","TOT","IDX2015","A","1994",76.064427,
"NOR","GDPHRWKD","TOT","IDX2015","A","1995",78.496827,
"NOR","GDPHRWKD","TOT","IDX2015","A","1996",81.106404,
"NOR","GDPHRWKD","TOT","IDX2015","A","1997",83.237613,
"NOR","GDPHRWKD","TOT","IDX2015","A","1998",83.319502,
"NOR","GDPHRWKD","TOT","IDX2015","A","1999",84.271852,
"NOR","GDPHRWKD","TOT","IDX2015","A","2000",87.539009,
"NOR","GDPHRWKD","TOT","IDX2015","A","2001",90.806443,
"NOR","GDPHRWKD","TOT","IDX2015","A","2002",93.726475,
"NOR","GDPHRWKD","TOT","IDX2015","A","2003",97.227353,
"NOR","GDPHRWKD","TOT","IDX2015","A","2004",99.706687,
"NOR","GDPHRWKD","TOT","IDX2015","A","2005",101.163055,
"NOR","GDPHRWKD","TOT","IDX2015","A","2006",100.867979,
"NOR","GDPHRWKD","TOT","IDX2015","A","2007",99.60417,
"NOR","GDPHRWKD","TOT","IDX2015","A","2008",96.887911,
"NOR","GDPHRWKD","TOT","IDX2015","A","2009",96.907222,
"NOR","GDPHRWKD","TOT","IDX2015","A","2010",97.312765,
"NOR","GDPHRWKD","TOT","IDX2015","A","2011",96.529534,
"NOR","GDPHRWKD","TOT","IDX2015","A","2012",97.415616,
"NOR","GDPHRWKD","TOT","IDX2015","A","2013",98.023629,
"NOR","GDPHRWKD","TOT","IDX2015","A","2014",98.725849,
"NOR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NOR","GDPHRWKD","TOT","IDX2015","A","2016",100.591029,
"NOR","GDPHRWKD","TOT","IDX2015","A","2017",102.738064,
"NOR","GDPHRWKD","TOT","IDX2015","A","2018",102.322875,
"NOR","GDPHRWKD","TOT","IDX2015","A","2019",101.378126,
"POL","GDPHRWKD","TOT","IDX2015","A","1993",42.901022,
"POL","GDPHRWKD","TOT","IDX2015","A","1994",45.593416,
"POL","GDPHRWKD","TOT","IDX2015","A","1995",48.391867,
"POL","GDPHRWKD","TOT","IDX2015","A","1996",50.743132,
"POL","GDPHRWKD","TOT","IDX2015","A","1997",53.286182,
"POL","GDPHRWKD","TOT","IDX2015","A","1998",55.115081,
"POL","GDPHRWKD","TOT","IDX2015","A","1999",59.084793,
"POL","GDPHRWKD","TOT","IDX2015","A","2000",63.792191,
"POL","GDPHRWKD","TOT","IDX2015","A","2001",65.988419,
"POL","GDPHRWKD","TOT","IDX2015","A","2002",69.614772,
"POL","GDPHRWKD","TOT","IDX2015","A","2003",72.663537,
"POL","GDPHRWKD","TOT","IDX2015","A","2004",75.429382,
"POL","GDPHRWKD","TOT","IDX2015","A","2005",76.632554,
"POL","GDPHRWKD","TOT","IDX2015","A","2006",78.78255,
"POL","GDPHRWKD","TOT","IDX2015","A","2007",80.804322,
"POL","GDPHRWKD","TOT","IDX2015","A","2008",81.422546,
"POL","GDPHRWKD","TOT","IDX2015","A","2009",84.060487,
"POL","GDPHRWKD","TOT","IDX2015","A","2010",89.827484,"B"
"POL","GDPHRWKD","TOT","IDX2015","A","2011",93.828009,
"POL","GDPHRWKD","TOT","IDX2015","A","2012",95.171716,
"POL","GDPHRWKD","TOT","IDX2015","A","2013",96.52435,
"POL","GDPHRWKD","TOT","IDX2015","A","2014",97.76757,
"POL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"POL","GDPHRWKD","TOT","IDX2015","A","2016",102.199057,
"POL","GDPHRWKD","TOT","IDX2015","A","2017",106.830693,
"POL","GDPHRWKD","TOT","IDX2015","A","2018",113.507551,
"POL","GDPHRWKD","TOT","IDX2015","A","2019",117.703349,
"PRT","GDPHRWKD","TOT","IDX2015","A","1970",40.975163,
"PRT","GDPHRWKD","TOT","IDX2015","A","1971",43.188317,
"PRT","GDPHRWKD","TOT","IDX2015","A","1972",47.176101,
"PRT","GDPHRWKD","TOT","IDX2015","A","1973",53.191071,
"PRT","GDPHRWKD","TOT","IDX2015","A","1974",50.566951,
"PRT","GDPHRWKD","TOT","IDX2015","A","1975",46.481029,
"PRT","GDPHRWKD","TOT","IDX2015","A","1976",49.314447,
"PRT","GDPHRWKD","TOT","IDX2015","A","1977",52.087865,
"PRT","GDPHRWKD","TOT","IDX2015","A","1978",54.003398,
"PRT","GDPHRWKD","TOT","IDX2015","A","1979",56.684474,
"PRT","GDPHRWKD","TOT","IDX2015","A","1980",58.317641,
"PRT","GDPHRWKD","TOT","IDX2015","A","1981",59.335043,
"PRT","GDPHRWKD","TOT","IDX2015","A","1982",60.998014,
"PRT","GDPHRWKD","TOT","IDX2015","A","1983",58.52934,
"PRT","GDPHRWKD","TOT","IDX2015","A","1984",57.923884,
"PRT","GDPHRWKD","TOT","IDX2015","A","1985",60.158417,
"PRT","GDPHRWKD","TOT","IDX2015","A","1986",62.923167,
"PRT","GDPHRWKD","TOT","IDX2015","A","1987",64.717564,
"PRT","GDPHRWKD","TOT","IDX2015","A","1988",67.822291,
"PRT","GDPHRWKD","TOT","IDX2015","A","1989",69.822046,
"PRT","GDPHRWKD","TOT","IDX2015","A","1990",71.474414,
"PRT","GDPHRWKD","TOT","IDX2015","A","1991",75.233983,
"PRT","GDPHRWKD","TOT","IDX2015","A","1992",77.929597,
"PRT","GDPHRWKD","TOT","IDX2015","A","1993",77.826531,
"PRT","GDPHRWKD","TOT","IDX2015","A","1994",78.298617,
"PRT","GDPHRWKD","TOT","IDX2015","A","1995",79.433512,
"PRT","GDPHRWKD","TOT","IDX2015","A","1996",80.815884,
"PRT","GDPHRWKD","TOT","IDX2015","A","1997",82.406193,
"PRT","GDPHRWKD","TOT","IDX2015","A","1998",83.342963,
"PRT","GDPHRWKD","TOT","IDX2015","A","1999",85.183564,
"PRT","GDPHRWKD","TOT","IDX2015","A","2000",86.138015,
"PRT","GDPHRWKD","TOT","IDX2015","A","2001",87.039621,
"PRT","GDPHRWKD","TOT","IDX2015","A","2002",87.672445,
"PRT","GDPHRWKD","TOT","IDX2015","A","2003",88.056171,
"PRT","GDPHRWKD","TOT","IDX2015","A","2004",89.958706,
"PRT","GDPHRWKD","TOT","IDX2015","A","2005",90.975659,
"PRT","GDPHRWKD","TOT","IDX2015","A","2006",92.672927,
"PRT","GDPHRWKD","TOT","IDX2015","A","2007",94.116492,
"PRT","GDPHRWKD","TOT","IDX2015","A","2008",94.719908,
"PRT","GDPHRWKD","TOT","IDX2015","A","2009",94.333384,
"PRT","GDPHRWKD","TOT","IDX2015","A","2010",97.191481,
"PRT","GDPHRWKD","TOT","IDX2015","A","2011",98.678431,
"PRT","GDPHRWKD","TOT","IDX2015","A","2012",99.634845,
"PRT","GDPHRWKD","TOT","IDX2015","A","2013",101.036178,
"PRT","GDPHRWKD","TOT","IDX2015","A","2014",100.011532,
"PRT","GDPHRWKD","TOT","IDX2015","A","2015",100,
"PRT","GDPHRWKD","TOT","IDX2015","A","2016",100.10612,
"PRT","GDPHRWKD","TOT","IDX2015","A","2017",100.901629,
"PRT","GDPHRWKD","TOT","IDX2015","A","2018",101.71812,
"PRT","GDPHRWKD","TOT","IDX2015","A","2019",103.370788,
"SVK","GDPHRWKD","TOT","IDX2015","A","1995",46.519205,
"SVK","GDPHRWKD","TOT","IDX2015","A","1996",49.478299,
"SVK","GDPHRWKD","TOT","IDX2015","A","1997",52.656864,
"SVK","GDPHRWKD","TOT","IDX2015","A","1998",55.308823,
"SVK","GDPHRWKD","TOT","IDX2015","A","1999",56.861756,
"SVK","GDPHRWKD","TOT","IDX2015","A","2000",58.691611,
"SVK","GDPHRWKD","TOT","IDX2015","A","2001",60.751919,
"SVK","GDPHRWKD","TOT","IDX2015","A","2002",65.119727,
"SVK","GDPHRWKD","TOT","IDX2015","A","2003",70.227623,
"SVK","GDPHRWKD","TOT","IDX2015","A","2004",72.215289,
"SVK","GDPHRWKD","TOT","IDX2015","A","2005",74.59804,
"SVK","GDPHRWKD","TOT","IDX2015","A","2006",79.061635,
"SVK","GDPHRWKD","TOT","IDX2015","A","2007",85.028727,
"SVK","GDPHRWKD","TOT","IDX2015","A","2008",86.861281,
"SVK","GDPHRWKD","TOT","IDX2015","A","2009",84.374389,
"SVK","GDPHRWKD","TOT","IDX2015","A","2010",89.454093,
"SVK","GDPHRWKD","TOT","IDX2015","A","2011",91.009431,
"SVK","GDPHRWKD","TOT","IDX2015","A","2012",92.894335,
"SVK","GDPHRWKD","TOT","IDX2015","A","2013",95.173498,
"SVK","GDPHRWKD","TOT","IDX2015","A","2014",96.986801,
"SVK","GDPHRWKD","TOT","IDX2015","A","2015",100,
"SVK","GDPHRWKD","TOT","IDX2015","A","2016",100.565757,
"SVK","GDPHRWKD","TOT","IDX2015","A","2017",102.94106,
"SVK","GDPHRWKD","TOT","IDX2015","A","2018",105.32327,
"SVK","GDPHRWKD","TOT","IDX2015","A","2019",107.401603,
"ESP","GDPHRWKD","TOT","IDX2015","A","1970",37.600842,
"ESP","GDPHRWKD","TOT","IDX2015","A","1971",39.142092,
"ESP","GDPHRWKD","TOT","IDX2015","A","1972",42.29079,
"ESP","GDPHRWKD","TOT","IDX2015","A","1973",44.962651,
"ESP","GDPHRWKD","TOT","IDX2015","A","1974",47.012242,
"ESP","GDPHRWKD","TOT","IDX2015","A","1975",47.81269,
"ESP","GDPHRWKD","TOT","IDX2015","A","1976",49.746737,
"ESP","GDPHRWKD","TOT","IDX2015","A","1977",51.587708,
"ESP","GDPHRWKD","TOT","IDX2015","A","1978",54.003482,
"ESP","GDPHRWKD","TOT","IDX2015","A","1979",56.19826,
"ESP","GDPHRWKD","TOT","IDX2015","A","1980",59.604005,
"ESP","GDPHRWKD","TOT","IDX2015","A","1981",62.090732,
"ESP","GDPHRWKD","TOT","IDX2015","A","1982",64.126924,
"ESP","GDPHRWKD","TOT","IDX2015","A","1983",66.639184,
"ESP","GDPHRWKD","TOT","IDX2015","A","1984",71.091117,
"ESP","GDPHRWKD","TOT","IDX2015","A","1985",73.909292,
"ESP","GDPHRWKD","TOT","IDX2015","A","1986",74.923609,
"ESP","GDPHRWKD","TOT","IDX2015","A","1987",75.807846,
"ESP","GDPHRWKD","TOT","IDX2015","A","1988",77.151137,
"ESP","GDPHRWKD","TOT","IDX2015","A","1989",78.584602,
"ESP","GDPHRWKD","TOT","IDX2015","A","1990",78.481041,
"ESP","GDPHRWKD","TOT","IDX2015","A","1991",79.116645,
"ESP","GDPHRWKD","TOT","IDX2015","A","1992",81.350566,
"ESP","GDPHRWKD","TOT","IDX2015","A","1993",83.244655,
"ESP","GDPHRWKD","TOT","IDX2015","A","1994",85.682759,
"ESP","GDPHRWKD","TOT","IDX2015","A","1995",86.399384,
"ESP","GDPHRWKD","TOT","IDX2015","A","1996",87.356208,
"ESP","GDPHRWKD","TOT","IDX2015","A","1997",87.210162,
"ESP","GDPHRWKD","TOT","IDX2015","A","1998",86.799223,
"ESP","GDPHRWKD","TOT","IDX2015","A","1999",86.493251,
"ESP","GDPHRWKD","TOT","IDX2015","A","2000",86.895325,
"ESP","GDPHRWKD","TOT","IDX2015","A","2001",87.034488,
"ESP","GDPHRWKD","TOT","IDX2015","A","2002",87.169488,
"ESP","GDPHRWKD","TOT","IDX2015","A","2003",87.42888,
"ESP","GDPHRWKD","TOT","IDX2015","A","2004",87.709148,
"ESP","GDPHRWKD","TOT","IDX2015","A","2005",88.051732,
"ESP","GDPHRWKD","TOT","IDX2015","A","2006",88.566664,
"ESP","GDPHRWKD","TOT","IDX2015","A","2007",89.545518,
"ESP","GDPHRWKD","TOT","IDX2015","A","2008",89.776125,
"ESP","GDPHRWKD","TOT","IDX2015","A","2009",91.93968,
"ESP","GDPHRWKD","TOT","IDX2015","A","2010",94.276945,
"ESP","GDPHRWKD","TOT","IDX2015","A","2011",95.668725,
"ESP","GDPHRWKD","TOT","IDX2015","A","2012",97.513755,
"ESP","GDPHRWKD","TOT","IDX2015","A","2013",98.920545,
"ESP","GDPHRWKD","TOT","IDX2015","A","2014",99.21519,
"ESP","GDPHRWKD","TOT","IDX2015","A","2015",100,
"ESP","GDPHRWKD","TOT","IDX2015","A","2016",100.45087,
"ESP","GDPHRWKD","TOT","IDX2015","A","2017",101.326447,
"ESP","GDPHRWKD","TOT","IDX2015","A","2018",101.087337,
"ESP","GDPHRWKD","TOT","IDX2015","A","2019",101.480954,
"SWE","GDPHRWKD","TOT","IDX2015","A","1970",44.243507,
"SWE","GDPHRWKD","TOT","IDX2015","A","1971",45.593236,
"SWE","GDPHRWKD","TOT","IDX2015","A","1972",47.599994,
"SWE","GDPHRWKD","TOT","IDX2015","A","1973",49.801768,
"SWE","GDPHRWKD","TOT","IDX2015","A","1974",50.978499,
"SWE","GDPHRWKD","TOT","IDX2015","A","1975",52.048698,
"SWE","GDPHRWKD","TOT","IDX2015","A","1976",52.033909,
"SWE","GDPHRWKD","TOT","IDX2015","A","1977",52.159094,
"SWE","GDPHRWKD","TOT","IDX2015","A","1978",54.12934,
"SWE","GDPHRWKD","TOT","IDX2015","A","1979",55.889568,
"SWE","GDPHRWKD","TOT","IDX2015","A","1980",56.13425,
"SWE","GDPHRWKD","TOT","IDX2015","A","1981",56.627137,
"SWE","GDPHRWKD","TOT","IDX2015","A","1982",56.904065,
"SWE","GDPHRWKD","TOT","IDX2015","A","1983",57.522116,
"SWE","GDPHRWKD","TOT","IDX2015","A","1984",59.374786,
"SWE","GDPHRWKD","TOT","IDX2015","A","1985",59.867411,
"SWE","GDPHRWKD","TOT","IDX2015","A","1986",61.188833,
"SWE","GDPHRWKD","TOT","IDX2015","A","1987",62.339121,
"SWE","GDPHRWKD","TOT","IDX2015","A","1988",62.272512,
"SWE","GDPHRWKD","TOT","IDX2015","A","1989",63.051203,
"SWE","GDPHRWKD","TOT","IDX2015","A","1990",63.078885,
"SWE","GDPHRWKD","TOT","IDX2015","A","1991",63.842941,
"SWE","GDPHRWKD","TOT","IDX2015","A","1992",65.301833,
"SWE","GDPHRWKD","TOT","IDX2015","A","1993",66.781432,
"SWE","GDPHRWKD","TOT","IDX2015","A","1994",68.413281,
"SWE","GDPHRWKD","TOT","IDX2015","A","1995",69.736288,
"SWE","GDPHRWKD","TOT","IDX2015","A","1996",70.838339,
"SWE","GDPHRWKD","TOT","IDX2015","A","1997",73.763971,
"SWE","GDPHRWKD","TOT","IDX2015","A","1998",75.713279,
"SWE","GDPHRWKD","TOT","IDX2015","A","1999",76.851795,
"SWE","GDPHRWKD","TOT","IDX2015","A","2000",79.644261,
"SWE","GDPHRWKD","TOT","IDX2015","A","2001",80.262382,
"SWE","GDPHRWKD","TOT","IDX2015","A","2002",83.128808,
"SWE","GDPHRWKD","TOT","IDX2015","A","2003",86.314152,
"SWE","GDPHRWKD","TOT","IDX2015","A","2004",89.3779,
"SWE","GDPHRWKD","TOT","IDX2015","A","2005",91.911599,
"SWE","GDPHRWKD","TOT","IDX2015","A","2006",94.534737,
"SWE","GDPHRWKD","TOT","IDX2015","A","2007",94.834481,
"SWE","GDPHRWKD","TOT","IDX2015","A","2008",93.119593,
"SWE","GDPHRWKD","TOT","IDX2015","A","2009",91.788093,
"SWE","GDPHRWKD","TOT","IDX2015","A","2010",95.006093,
"SWE","GDPHRWKD","TOT","IDX2015","A","2011",95.819936,
"SWE","GDPHRWKD","TOT","IDX2015","A","2012",95.329224,
"SWE","GDPHRWKD","TOT","IDX2015","A","2013",96.126342,
"SWE","GDPHRWKD","TOT","IDX2015","A","2014",97.18603,
"SWE","GDPHRWKD","TOT","IDX2015","A","2015",100,
"SWE","GDPHRWKD","TOT","IDX2015","A","2016",99.401676,
"SWE","GDPHRWKD","TOT","IDX2015","A","2017",100.25958,
"SWE","GDPHRWKD","TOT","IDX2015","A","2018",100.657132,
"SWE","GDPHRWKD","TOT","IDX2015","A","2019",102.370778,
"CHE","GDPHRWKD","TOT","IDX2015","A","1970",58.203755,
"CHE","GDPHRWKD","TOT","IDX2015","A","1971",59.81647,
"CHE","GDPHRWKD","TOT","IDX2015","A","1972",61.617989,
"CHE","GDPHRWKD","TOT","IDX2015","A","1973",63.742526,
"CHE","GDPHRWKD","TOT","IDX2015","A","1974",65.700544,
"CHE","GDPHRWKD","TOT","IDX2015","A","1975",64.269859,
"CHE","GDPHRWKD","TOT","IDX2015","A","1976",65.375541,
"CHE","GDPHRWKD","TOT","IDX2015","A","1977",67.627982,
"CHE","GDPHRWKD","TOT","IDX2015","A","1978",67.75911,
"CHE","GDPHRWKD","TOT","IDX2015","A","1979",69.186231,
"CHE","GDPHRWKD","TOT","IDX2015","A","1980",71.305923,
"CHE","GDPHRWKD","TOT","IDX2015","A","1981",71.546243,
"CHE","GDPHRWKD","TOT","IDX2015","A","1982",70.692466,
"CHE","GDPHRWKD","TOT","IDX2015","A","1983",71.735011,
"CHE","GDPHRWKD","TOT","IDX2015","A","1984",73.974784,
"CHE","GDPHRWKD","TOT","IDX2015","A","1985",75.451244,
"CHE","GDPHRWKD","TOT","IDX2015","A","1986",75.515205,
"CHE","GDPHRWKD","TOT","IDX2015","A","1987",74.922926,
"CHE","GDPHRWKD","TOT","IDX2015","A","1988",75.438264,
"CHE","GDPHRWKD","TOT","IDX2015","A","1989",77.31747,
"CHE","GDPHRWKD","TOT","IDX2015","A","1990",78.131889,
"CHE","GDPHRWKD","TOT","IDX2015","A","1991",76.136304,"B"
"CHE","GDPHRWKD","TOT","IDX2015","A","1992",76.810113,
"CHE","GDPHRWKD","TOT","IDX2015","A","1993",77.513465,
"CHE","GDPHRWKD","TOT","IDX2015","A","1994",78.056337,
"CHE","GDPHRWKD","TOT","IDX2015","A","1995",79.448848,
"CHE","GDPHRWKD","TOT","IDX2015","A","1996",81.168363,
"CHE","GDPHRWKD","TOT","IDX2015","A","1997",83.595347,
"CHE","GDPHRWKD","TOT","IDX2015","A","1998",84.623995,
"CHE","GDPHRWKD","TOT","IDX2015","A","1999",84.318499,
"CHE","GDPHRWKD","TOT","IDX2015","A","2000",87.059266,
"CHE","GDPHRWKD","TOT","IDX2015","A","2001",89.05854,
"CHE","GDPHRWKD","TOT","IDX2015","A","2002",89.577959,
"CHE","GDPHRWKD","TOT","IDX2015","A","2003",89.13953,
"CHE","GDPHRWKD","TOT","IDX2015","A","2004",89.761985,
"CHE","GDPHRWKD","TOT","IDX2015","A","2005",91.949146,
"CHE","GDPHRWKD","TOT","IDX2015","A","2006",94.200453,
"CHE","GDPHRWKD","TOT","IDX2015","A","2007",96.092121,
"CHE","GDPHRWKD","TOT","IDX2015","A","2008",96.978524,
"CHE","GDPHRWKD","TOT","IDX2015","A","2009",95.015702,
"CHE","GDPHRWKD","TOT","IDX2015","A","2010",97.740225,
"CHE","GDPHRWKD","TOT","IDX2015","A","2011",97.443225,
"CHE","GDPHRWKD","TOT","IDX2015","A","2012",97.906828,
"CHE","GDPHRWKD","TOT","IDX2015","A","2013",99.712056,
"CHE","GDPHRWKD","TOT","IDX2015","A","2014",100.753395,
"CHE","GDPHRWKD","TOT","IDX2015","A","2015",100,
